"Retailer_ID","recency","frequency","monetary","r_score","f_score","m_score","total_rfm_score","segmentasi"
RTL3080,176,4,13557.22,2,1,1,4,lost
RTL4436,323,1,6049.41,1,1,1,3,lost
RTL4354,771,1,1344.6,1,1,1,3,lost
RTL4133,96,2,1629.45,3,1,1,5,hibernating
RTL1967,17,6,16232.22,4,1,1,6,hibernating
RTL4563,248,2,1818.36,2,1,1,4,lost
RTL4359,343,4,12212.66,1,1,1,3,lost
RTL2133,591,2,17176.48,1,1,1,3,lost
RTL4099,423,1,3129.5,1,1,1,3,lost
RTL4870,123,5,11676.28,3,1,1,5,hibernating
RTL4549,330,2,2131.66,1,1,1,3,lost
RTL1864,581,1,589.85,1,1,1,3,lost
RTL1301,109,2,5114.51,3,1,1,5,hibernating
RTL1158,138,2,22406.94,3,1,1,5,hibernating
RTL3779,135,4,16109.11,3,1,1,5,hibernating
RTL2124,665,1,1255728.37,1,1,4,6,hibernating
RTL3525,53,2,3351.81,3,1,1,5,hibernating
RTL2564,122,3,19175.04,3,1,1,5,hibernating
RTL1557,661,1,372.06,1,1,1,3,lost
RTL4617,24,3,14027.59,4,1,1,6,hibernating
RTL3766,289,3,7732.0,2,1,1,4,lost
RTL4598,584,1,762.3,1,1,1,3,lost
RTL2136,58,5,31959.67,3,1,1,5,hibernating
RTL3931,185,6,24780.03,2,1,1,4,lost
RTL1623,3,3,17695.01,4,1,1,6,hibernating
RTL4498,316,2,1006.95,1,1,1,3,lost
RTL3516,35,3,24090.12,4,1,1,6,hibernating
RTL1874,112,5,35394.45,3,1,1,5,hibernating
RTL2160,285,1,2077.94,2,1,1,4,lost
RTL2056,227,5,2691.52,2,1,1,4,lost
RTL2693,312,4,11566.61,1,1,1,3,lost
RTL4908,140,2,1339764.51,3,1,4,8,at risk
RTL1053,570,1,19.34,1,1,1,3,lost
RTL1123,173,2,1041.56,2,1,1,4,lost
RTL4034,289,3,490302.8,2,1,4,7,at risk
RTL2559,320,5,23486.61,1,1,1,3,lost
RTL2146,84,3,8805.67,3,1,1,5,hibernating
RTL1202,236,4,11051.59,2,1,1,4,lost
RTL3084,809,1,5470.43,1,1,1,3,lost
RTL1297,8,4,16134.49,4,1,1,6,hibernating
RTL4493,248,2,24944.09,2,1,1,4,lost
RTL2214,376,3,11142.86,1,1,1,3,lost
RTL1174,56,3,12315.78,3,1,1,5,hibernating
RTL3177,294,4,13503.64,2,1,1,4,lost
RTL4464,635,1,1999.04,1,1,1,3,lost
RTL3083,507,1,4046.28,1,1,1,3,lost
RTL4739,36,3,20137.29,4,1,1,6,hibernating
RTL4610,135,1,5382.13,3,1,1,5,hibernating
RTL4321,568,2,4328.34,1,1,1,3,lost
RTL3267,228,2,6328.5,2,1,1,4,lost
RTL2089,81,6,42640.99,3,1,1,5,hibernating
RTL2841,330,3,14113.19,1,1,1,3,lost
RTL3831,245,2,7583.4,2,1,1,4,lost
RTL4830,69,2,1022.88,3,1,1,5,hibernating
RTL3282,235,3,14257.84,2,1,1,4,lost
RTL2650,149,2,16781.27,3,1,1,5,hibernating
RTL4329,62,3,21323.77,3,1,1,5,hibernating
RTL2715,163,3,11506.53,2,1,1,4,lost
RTL1135,217,3,1160993.24,2,1,4,7,at risk
RTL4021,381,1,3267.07,1,1,1,3,lost
RTL3238,218,2,207.33,2,1,1,4,lost
RTL3648,646,2,9650.32,1,1,1,3,lost
RTL3951,259,3,3610.91,2,1,1,4,lost
RTL3799,134,1,1195.53,3,1,1,5,hibernating
RTL3749,270,4,5861.88,2,1,1,4,lost
RTL2075,382,2,259209.05,1,1,4,6,hibernating
RTL3825,277,3,17298.03,2,1,1,4,lost
RTL2080,169,4,11910.37,2,1,1,4,lost
RTL3800,291,6,32716.94,2,1,1,4,lost
RTL2086,325,2,120799.61,1,1,3,5,hibernating
RTL3867,162,2,7349.42,2,1,1,4,lost
RTL4259,115,5,17730.81,3,1,1,5,hibernating
RTL2082,196,4,17377.89,2,1,1,4,lost
RTL2782,258,2,2739.03,2,1,1,4,lost
RTL3966,92,3,16517.67,3,1,1,5,hibernating
RTL4120,47,3,4691.95,4,1,1,6,hibernating
RTL2422,62,6,20225.38,3,1,1,5,hibernating
RTL3875,357,4,19909.73,1,1,1,3,lost
RTL4293,119,4,9883.45,3,1,1,5,hibernating
RTL3273,2,1,588.54,4,1,1,6,hibernating
RTL1101,190,2,4469.91,2,1,1,4,lost
RTL1228,104,6,30480.26,3,1,1,5,hibernating
RTL4022,284,1,5579.11,2,1,1,4,lost
RTL4718,159,3,22264.93,2,1,1,4,lost
RTL1196,333,4,11621.11,1,1,1,3,lost
RTL2611,349,2,10044.97,1,1,1,3,lost
RTL1200,267,2,7901.88,2,1,1,4,lost
RTL4205,565,2,2107.98,1,1,1,3,lost
RTL2603,248,1,2095.51,2,1,1,4,lost
RTL4335,164,3,18515.78,2,1,1,4,lost
RTL1756,24,3,7905.41,4,1,1,6,hibernating
RTL4706,1,6,385145.61,4,1,4,9,loyal
RTL3260,197,2,5256.31,2,1,1,4,lost
RTL1764,66,7,23974.11,3,1,1,5,hibernating
RTL3588,155,5,165548.21,2,1,3,6,hibernating
RTL3192,265,3,13569.65,2,1,1,4,lost
RTL1434,295,3,10480.85,2,1,1,4,lost
RTL3725,715,2,5758.55,1,1,1,3,lost
RTL2832,568,1,706.0,1,1,1,3,lost
RTL3638,176,4,9994.98,2,1,1,4,lost
RTL4197,8,3,12710.07,4,1,1,6,hibernating
RTL4462,458,1,8102.79,1,1,1,3,lost
RTL1306,226,1,11440.44,2,1,1,4,lost
RTL3789,328,3,6049.84,1,1,1,3,lost
RTL2698,323,1,712.89,1,1,1,3,lost
RTL2858,157,4,16553.89,2,1,1,4,lost
RTL2834,119,3,1396.28,3,1,1,5,hibernating
RTL2039,678,1,195.8,1,1,1,3,lost
RTL4638,36,7,21130.43,4,1,1,6,hibernating
RTL4705,662,1,108.08,1,1,1,3,lost
RTL4812,459,3,5839.92,1,1,1,3,lost
RTL3305,141,7,31578.48,3,1,1,5,hibernating
RTL4304,63,1,1033795.44,3,1,4,8,at risk
RTL1661,45,5,17893.07,4,1,1,6,hibernating
RTL1248,208,3,17265.28,2,1,1,4,lost
RTL3630,461,1,77.86,1,1,1,3,lost
RTL4426,85,4,13648.77,3,1,1,5,hibernating
RTL3870,317,1,2872.8,1,1,1,3,lost
RTL4984,173,3,4408.98,2,1,1,4,lost
RTL2581,616,1,417.64,1,1,1,3,lost
RTL1553,2,3,4111.03,4,1,1,6,hibernating
RTL3394,484,3,1053.32,1,1,1,3,lost
RTL4221,814,1,980.19,1,1,1,3,lost
RTL4262,264,2,11880.1,2,1,1,4,lost
RTL2334,548,4,25352.49,1,1,1,3,lost
RTL3874,59,4,6095.47,3,1,1,5,hibernating
RTL4982,264,1,7869.92,2,1,1,4,lost
RTL3840,350,1,344.36,1,1,1,3,lost
RTL4220,193,6,25877.6,2,1,1,4,lost
RTL1406,474,2,13936.75,1,1,1,3,lost
RTL2398,313,3,4004.96,1,1,1,3,lost
RTL1848,404,2,11887.42,1,1,1,3,lost
RTL3939,207,2,6512.0,2,1,1,4,lost
RTL2341,239,2,4981.86,2,1,1,4,lost
RTL2913,268,4,18897.93,2,1,1,4,lost
RTL1251,212,2,11139.88,2,1,1,4,lost
RTL3251,20,2,13945.9,4,1,1,6,hibernating
RTL3911,802,1,345.24,1,1,1,3,lost
RTL1893,152,5,6228.5,2,1,1,4,lost
RTL4906,159,4,26828.94,2,1,1,4,lost
RTL2712,109,4,20671.65,3,1,1,5,hibernating
RTL3133,253,2,17772.54,2,1,1,4,lost
RTL1722,217,4,831175.85,2,1,4,7,at risk
RTL1807,78,2,4945.46,3,1,1,5,hibernating
RTL2742,113,2,5399.64,3,1,1,5,hibernating
RTL3987,500,1,381.14,1,1,1,3,lost
RTL2968,605,1,1232.04,1,1,1,3,lost
RTL4086,311,4,2010001.56,1,1,4,6,hibernating
RTL2021,225,2,11004.07,2,1,1,4,lost
RTL3030,516,2,3098.96,1,1,1,3,lost
RTL3629,22,2,5191.86,4,1,1,6,hibernating
RTL2287,55,2,672043.98,3,1,4,8,at risk
RTL4755,6,4,23478.58,4,1,1,6,hibernating
RTL3283,253,1,9311.0,2,1,1,4,lost
RTL1832,472,3,13008.93,1,1,1,3,lost
RTL4336,199,2,3467.97,2,1,1,4,lost
RTL4425,35,1,396.75,4,1,1,6,hibernating
RTL2459,213,3,12318.45,2,1,1,4,lost
RTL2159,81,5,31519.86,3,1,1,5,hibernating
RTL4271,205,3,7213.52,2,1,1,4,lost
RTL1811,300,2,10105.55,2,1,1,4,lost
RTL4194,230,4,11892.97,2,1,1,4,lost
RTL2439,214,1,1545.91,2,1,1,4,lost
RTL1808,348,4,13143.29,1,1,1,3,lost
RTL3620,208,2,5421.16,2,1,1,4,lost
RTL2835,211,3,2932.66,2,1,1,4,lost
RTL4887,23,4,11133.69,4,1,1,6,hibernating
RTL2280,752,1,1975.98,1,1,1,3,lost
RTL2666,256,1,2173.5,2,1,1,4,lost
RTL3933,26,3,22417.44,4,1,1,6,hibernating
RTL2462,466,1,7745.86,1,1,1,3,lost
RTL2783,75,4,5026.1,3,1,1,5,hibernating
RTL4782,521,1,1486.1,1,1,1,3,lost
RTL3815,365,2,15997.78,1,1,1,3,lost
RTL1555,131,3,18501.72,3,1,1,5,hibernating
RTL4127,253,2,4559.37,2,1,1,4,lost
RTL3197,360,2,5034.09,1,1,1,3,lost
RTL2984,199,1,2862.97,2,1,1,4,lost
RTL3563,323,3,10160.34,1,1,1,3,lost
RTL3641,521,1,4359.68,1,1,1,3,lost
RTL1255,626,2,1883.95,1,1,1,3,lost
RTL1716,298,2,2619.16,2,1,1,4,lost
RTL2809,257,2,2728.3,2,1,1,4,lost
RTL2679,215,5,2238305.68,2,1,4,7,at risk
RTL3053,545,2,14472.63,1,1,1,3,lost
RTL2577,272,3,12368.77,2,1,1,4,lost
RTL2990,339,3,7788.3,1,1,1,3,lost
RTL2059,48,5,12153.67,4,1,1,6,hibernating
RTL4136,140,1,4547.1,3,1,1,5,hibernating
RTL3239,483,3,3111.2,1,1,1,3,lost
RTL4595,52,2,3611.23,3,1,1,5,hibernating
RTL3856,185,1,1096.59,2,1,1,4,lost
RTL3776,439,1,1920.71,1,1,1,3,lost
RTL3511,440,2,18273.1,1,1,1,3,lost
RTL4209,348,1,1689.63,1,1,1,3,lost
RTL1631,193,3,17805.6,2,1,1,4,lost
RTL1597,154,1,1604.5,2,1,1,4,lost
RTL2726,74,3,25064.86,3,1,1,5,hibernating
RTL3031,7,5,28954.31,4,1,1,6,hibernating
RTL4669,43,5,1211725.9,4,1,4,9,loyal
RTL2062,70,4,4251.04,3,1,1,5,hibernating
RTL4382,360,2,11019.47,1,1,1,3,lost
RTL3411,249,2,3327.3,2,1,1,4,lost
RTL2105,211,1,7732.5,2,1,1,4,lost
RTL1305,413,1,3850.63,1,1,1,3,lost
RTL3820,661,2,3440.92,1,1,1,3,lost
RTL2317,238,2,16667.85,2,1,1,4,lost
RTL2397,33,3,24077.03,4,1,1,6,hibernating
RTL1576,13,4,7097.15,4,1,1,6,hibernating
RTL4723,90,2,13348.22,3,1,1,5,hibernating
RTL4435,299,1,10676.28,2,1,1,4,lost
RTL4868,43,5,22164.61,4,1,1,6,hibernating
RTL2754,258,3,22823.37,2,1,1,4,lost
RTL1818,155,4,6513.54,2,1,1,4,lost
RTL2452,417,2,356109.65,1,1,4,6,hibernating
RTL3242,845,1,1401.12,1,1,1,3,lost
RTL3483,262,5,12966.76,2,1,1,4,lost
RTL2193,424,3,14110.44,1,1,1,3,lost
RTL3377,268,3,10245.08,2,1,1,4,lost
RTL4368,284,2,3418.46,2,1,1,4,lost
RTL4565,155,3,16194.93,2,1,1,4,lost
RTL1752,221,2,3522.46,2,1,1,4,lost
RTL3568,745,2,567.97,1,1,1,3,lost
RTL2685,217,3,12896.93,2,1,1,4,lost
RTL2900,44,2,6336.93,4,1,1,6,hibernating
RTL4529,54,5,39774.18,3,1,1,5,hibernating
RTL2833,242,1,150.4,2,1,1,4,lost
RTL1298,669,1,6434.52,1,1,1,3,lost
RTL2342,65,2,8138.3,3,1,1,5,hibernating
RTL2249,262,1,3183.32,2,1,1,4,lost
RTL2979,258,2,12836.73,2,1,1,4,lost
RTL4657,365,2,2285.3,1,1,1,3,lost
RTL2463,637,2,5782.49,1,1,1,3,lost
RTL1609,615,3,6050.63,1,1,1,3,lost
RTL1422,14,3,8665.85,4,1,1,6,hibernating
RTL3734,64,1,142.5,3,1,1,5,hibernating
RTL3503,92,2,6617.56,3,1,1,5,hibernating
RTL2093,301,4,597298.19,1,1,4,6,hibernating
RTL4580,313,2,6696.5,1,1,1,3,lost
RTL4553,219,2,5634.95,2,1,1,4,lost
RTL4740,104,3,11535.07,3,1,1,5,hibernating
RTL4752,585,1,1661.4,1,1,1,3,lost
RTL2994,238,3,8553.38,2,1,1,4,lost
RTL1073,490,2,5363.66,1,1,1,3,lost
RTL2327,224,6,28337.94,2,1,1,4,lost
RTL3807,45,4,6246.67,4,1,1,6,hibernating
RTL1325,171,4,9650.68,2,1,1,4,lost
RTL3897,248,2,353.71,2,1,1,4,lost
RTL4385,275,4,21074.34,2,1,1,4,lost
RTL3016,25,3,671922.12,4,1,4,9,loyal
RTL2580,5,4,3488.31,4,1,1,6,hibernating
RTL1186,627,1,1852.37,1,1,1,3,lost
RTL4998,814,1,1519.02,1,1,1,3,lost
RTL4547,87,5,1744869.59,3,1,4,8,at risk
RTL4849,358,1,9912.57,1,1,1,3,lost
RTL4084,198,1,165.58,2,1,1,4,lost
RTL1413,285,2,922.99,2,1,1,4,lost
RTL2437,58,7,7380.43,3,1,1,5,hibernating
RTL3257,257,3,6707.65,2,1,1,4,lost
RTL4667,80,5,16895.55,3,1,1,5,hibernating
RTL4720,214,2,3557.62,2,1,1,4,lost
RTL1446,126,4,23167.68,3,1,1,5,hibernating
RTL2285,212,5,32635.36,2,1,1,4,lost
RTL4926,120,4,21756.6,3,1,1,5,hibernating
RTL2769,13,1,348.74,4,1,1,6,hibernating
RTL4575,787,1,1808.33,1,1,1,3,lost
RTL2425,456,1,5853.5,1,1,1,3,lost
RTL1964,833,1,460.51,1,1,1,3,lost
RTL2585,115,5,23467.87,3,1,1,5,hibernating
RTL1250,94,2,130297.75,3,1,3,7,at risk
RTL3683,214,4,24863.95,2,1,1,4,lost
RTL4570,709,1,6118.0,1,1,1,3,lost
RTL4496,112,2,1202.49,3,1,1,5,hibernating
RTL2440,167,2,17612.42,2,1,1,4,lost
RTL3456,410,1,450.99,1,1,1,3,lost
RTL4237,121,2,13189.37,3,1,1,5,hibernating
RTL3234,146,3,11178.07,3,1,1,5,hibernating
RTL4838,45,5,10717.64,4,1,1,6,hibernating
RTL4640,611,1,1712.2,1,1,1,3,lost
RTL1981,72,1,2195.21,3,1,1,5,hibernating
RTL4727,303,6,27138.51,1,1,1,3,lost
RTL4976,215,3,17162.6,2,1,1,4,lost
RTL1193,276,1,128.68,2,1,1,4,lost
RTL3579,231,3,597563.69,2,1,4,7,at risk
RTL1867,584,2,2967.97,1,1,1,3,lost
RTL1026,30,2,1761150.62,4,1,4,9,loyal
RTL1062,323,1,679.35,1,1,1,3,lost
RTL3717,760,1,182.42,1,1,1,3,lost
RTL3237,151,4,3854.22,2,1,1,4,lost
RTL2840,381,1,2873.76,1,1,1,3,lost
RTL4318,99,4,116557.14,3,1,3,7,at risk
RTL2888,124,1,1432.78,3,1,1,5,hibernating
RTL2607,254,3,12481.23,2,1,1,4,lost
RTL4846,205,2,1787.11,2,1,1,4,lost
RTL1393,245,2,934.03,2,1,1,4,lost
RTL2697,237,1,738.03,2,1,1,4,lost
RTL3602,192,2,12645.64,2,1,1,4,lost
RTL2205,179,1,6407.31,2,1,1,4,lost
RTL4697,252,5,21415.34,2,1,1,4,lost
RTL3208,111,2,9446.19,3,1,1,5,hibernating
RTL3422,215,3,14127.69,2,1,1,4,lost
RTL4484,64,2,8432.33,3,1,1,5,hibernating
RTL1995,122,3,22182.43,3,1,1,5,hibernating
RTL4942,690,2,7391.45,1,1,1,3,lost
RTL2172,8,2,9024.71,4,1,1,6,hibernating
RTL3306,263,3,20086.66,2,1,1,4,lost
RTL4390,354,4,10392.6,1,1,1,3,lost
RTL3472,128,1,855.2,3,1,1,5,hibernating
RTL1616,365,1,370.59,1,1,1,3,lost
RTL4468,310,1,2022.12,1,1,1,3,lost
RTL4721,110,2,8691.17,3,1,1,5,hibernating
RTL4000,25,1,3766.1,4,1,1,6,hibernating
RTL3723,745,1,18311.42,1,1,1,3,lost
RTL1836,125,2,2284.54,3,1,1,5,hibernating
RTL1055,457,1,106.68,1,1,1,3,lost
RTL3480,351,2,6130.34,1,1,1,3,lost
RTL2997,323,2,8362.19,1,1,1,3,lost
RTL2864,408,4,456479.04,1,1,4,6,hibernating
RTL4666,336,1,8862.58,1,1,1,3,lost
RTL4327,213,3,17979.47,2,1,1,4,lost
RTL4433,94,5,21225.74,3,1,1,5,hibernating
RTL4442,354,2,3985.09,1,1,1,3,lost
RTL2301,843,1,745.71,1,1,1,3,lost
RTL2314,163,5,21081.01,2,1,1,4,lost
RTL2646,746,1,13.78,1,1,1,3,lost
RTL1866,766,1,982823.72,1,1,4,6,hibernating
RTL1925,578,1,457.11,1,1,1,3,lost
RTL3153,535,1,4045.86,1,1,1,3,lost
RTL3155,51,4,4522.24,3,1,1,5,hibernating
RTL2533,70,4,4357.03,3,1,1,5,hibernating
RTL4554,217,1,2640.32,2,1,1,4,lost
RTL2166,100,4,1296324.91,3,1,4,8,at risk
RTL1960,70,2,855.69,3,1,1,5,hibernating
RTL3122,599,1,4214.38,1,1,1,3,lost
RTL4394,199,3,20081.31,2,1,1,4,lost
RTL4169,83,3,1537.97,3,1,1,5,hibernating
RTL3352,159,5,14057.98,2,1,1,4,lost
RTL1068,50,2,4320.88,4,1,1,6,hibernating
RTL2634,352,2,2789.21,1,1,1,3,lost
RTL2167,325,1,85.22,1,1,1,3,lost
RTL1611,10,1,1307.95,4,1,1,6,hibernating
RTL3117,157,4,16695.39,2,1,1,4,lost
RTL4526,275,2,8818.17,2,1,1,4,lost
RTL3164,237,4,15083.98,2,1,1,4,lost
RTL1009,73,5,25381.43,3,1,1,5,hibernating
RTL3161,304,2,947.19,1,1,1,3,lost
RTL4154,813,1,11768.54,1,1,1,3,lost
RTL4519,103,1,432.88,3,1,1,5,hibernating
RTL3953,242,1,25.38,2,1,1,4,lost
RTL3991,666,1,6954.96,1,1,1,3,lost
RTL3362,161,5,15798.09,2,1,1,4,lost
RTL4269,400,3,13478.41,1,1,1,3,lost
RTL4155,333,1,3267.36,1,1,1,3,lost
RTL4048,1,3,10666.75,4,1,1,6,hibernating
RTL1904,371,1,2100.38,1,1,1,3,lost
RTL2826,206,1,77708.48,2,1,2,5,hibernating
RTL4618,611,1,3765.0,1,1,1,3,lost
RTL1798,249,2,19270.05,2,1,1,4,lost
RTL3150,284,1,2345.25,2,1,1,4,lost
RTL1024,732,1,49.13,1,1,1,3,lost
RTL2245,209,2,3224.66,2,1,1,4,lost
RTL3650,585,1,2044.95,1,1,1,3,lost
RTL4652,352,3,59085.35,1,1,2,4,lost
RTL1693,292,4,5845.62,2,1,1,4,lost
RTL4225,355,2,3594.67,1,1,1,3,lost
RTL4524,353,3,257085.62,1,1,4,6,hibernating
RTL1888,126,3,13540.96,3,1,1,5,hibernating
RTL3830,160,3,7406.17,2,1,1,4,lost
RTL1349,50,6,19825.65,4,1,1,6,hibernating
RTL3666,281,2,558819.06,2,1,4,7,at risk
RTL3276,88,2,9531.8,3,1,1,5,hibernating
RTL3982,181,2,10446.54,2,1,1,4,lost
RTL2655,590,2,291.97,1,1,1,3,lost
RTL3469,279,2,6129.66,2,1,1,4,lost
RTL1382,489,3,12166.58,1,1,1,3,lost
RTL3580,209,3,10983.71,2,1,1,4,lost
RTL1538,50,2,3738.24,4,1,1,6,hibernating
RTL1020,333,1,6833.76,1,1,1,3,lost
RTL2839,291,2,4178.52,2,1,1,4,lost
RTL4489,308,1,1724.05,1,1,1,3,lost
RTL2816,336,1,3659.06,1,1,1,3,lost
RTL4402,334,2,5360.59,1,1,1,3,lost
RTL1932,270,5,27358.81,2,1,1,4,lost
RTL2198,220,1,13.63,2,1,1,4,lost
RTL4082,313,1,6262.1,1,1,1,3,lost
RTL3369,238,3,8748.07,2,1,1,4,lost
RTL4682,255,3,4998.15,2,1,1,4,lost
RTL2821,360,1,1463.95,1,1,1,3,lost
RTL2803,20,3,11644.59,4,1,1,6,hibernating
RTL3278,782,1,310154.4,1,1,4,6,hibernating
RTL4659,28,2,427.64,4,1,1,6,hibernating
RTL4245,241,2,14563.11,2,1,1,4,lost
RTL3542,259,2,7008.06,2,1,1,4,lost
RTL1156,180,2,15693.03,2,1,1,4,lost
RTL3958,223,5,30439.23,2,1,1,4,lost
RTL2356,535,1,410564.16,1,1,4,6,hibernating
RTL3406,676,2,11984.95,1,1,1,3,lost
RTL1582,531,3,10247.89,1,1,1,3,lost
RTL3682,305,1,4885.63,1,1,1,3,lost
RTL2584,136,1,126.55,3,1,1,5,hibernating
RTL3326,330,3,7884.52,1,1,1,3,lost
RTL3791,198,1,4576.51,2,1,1,4,lost
RTL1694,84,3,9921.48,3,1,1,5,hibernating
RTL4538,335,3,6020.64,1,1,1,3,lost
RTL2896,115,2,14138.97,3,1,1,5,hibernating
RTL3704,26,4,10139.95,4,1,1,6,hibernating
RTL3471,609,2,15472.27,1,1,1,3,lost
RTL3718,271,2,1653.36,2,1,1,4,lost
RTL4804,534,2,368.97,1,1,1,3,lost
RTL2546,167,2,3132.62,2,1,1,4,lost
RTL3244,16,3,4602.29,4,1,1,6,hibernating
RTL4863,163,4,42299.32,2,1,1,4,lost
RTL4036,204,6,26850.22,2,1,1,4,lost
RTL3027,607,1,2440.85,1,1,1,3,lost
RTL2713,393,1,14754.56,1,1,1,3,lost
RTL1729,295,1,2473.72,2,1,1,4,lost
RTL3849,830,1,343.16,1,1,1,3,lost
RTL1416,229,5,630014.73,2,1,4,7,at risk
RTL4345,38,5,25723.05,4,1,1,6,hibernating
RTL2216,105,9,24209.69,3,1,1,5,hibernating
RTL1087,21,4,15653.46,4,1,1,6,hibernating
RTL1402,159,2,10711.53,2,1,1,4,lost
RTL4049,75,1,1521.14,3,1,1,5,hibernating
RTL3059,186,7,34434.39,2,1,1,4,lost
RTL1372,100,4,18189.74,3,1,1,5,hibernating
RTL2079,409,3,14231.1,1,1,1,3,lost
RTL2220,344,3,11627.39,1,1,1,3,lost
RTL2686,309,2,7674.63,1,1,1,3,lost
RTL4535,62,3,16464.01,3,1,1,5,hibernating
RTL3543,514,2,8030.97,1,1,1,3,lost
RTL3340,297,2,12941.48,2,1,1,4,lost
RTL2532,397,3,12569.02,1,1,1,3,lost
RTL4186,129,5,236275.2,3,1,3,7,at risk
RTL1822,410,3,1621.2,1,1,1,3,lost
RTL3175,628,2,459.96,1,1,1,3,lost
RTL4991,356,2,3371.66,1,1,1,3,lost
RTL4883,112,5,11816.21,3,1,1,5,hibernating
RTL4713,614,1,1667.69,1,1,1,3,lost
RTL1232,353,1,605.95,1,1,1,3,lost
RTL2095,219,2,110869.48,2,1,3,6,hibernating
RTL1380,808,1,1900.54,1,1,1,3,lost
RTL1751,278,1,3120.69,2,1,1,4,lost
RTL4367,59,4,21540.66,3,1,1,5,hibernating
RTL1955,172,6,18179.13,2,1,1,4,lost
RTL2924,209,2,708.19,2,1,1,4,lost
RTL3675,773,1,1909.44,1,1,1,3,lost
RTL2699,34,1,489.79,4,1,1,6,hibernating
RTL3612,314,2,11820.56,1,1,1,3,lost
RTL3578,97,3,9100.66,3,1,1,5,hibernating
RTL2998,336,1,398.43,1,1,1,3,lost
RTL4105,534,2,17822.37,1,1,1,3,lost
RTL4224,207,1,989.25,2,1,1,4,lost
RTL1758,167,3,3536.75,2,1,1,4,lost
RTL2887,168,4,13909.55,2,1,1,4,lost
RTL2174,219,2,5265.8,2,1,1,4,lost
RTL2617,280,2,3511.47,2,1,1,4,lost
RTL3952,3,2,11230.33,4,1,1,6,hibernating
RTL3790,362,1,515.53,1,1,1,3,lost
RTL4195,349,1,1186.68,1,1,1,3,lost
RTL1013,360,2,8901.1,1,1,1,3,lost
RTL3227,458,2,6825.7,1,1,1,3,lost
RTL1630,622,1,56.8,1,1,1,3,lost
RTL4879,197,3,29894.04,2,1,1,4,lost
RTL4482,229,2,5923.29,2,1,1,4,lost
RTL4587,139,6,909555.42,3,1,4,8,at risk
RTL2360,409,1,10510.8,1,1,1,3,lost
RTL1901,139,1,5705.21,3,1,1,5,hibernating
RTL2652,319,2,8467.68,1,1,1,3,lost
RTL2550,128,2,24789.97,3,1,1,5,hibernating
RTL2269,202,3,4664.99,2,1,1,4,lost
RTL1295,134,1,854.03,3,1,1,5,hibernating
RTL2853,681,1,928.63,1,1,1,3,lost
RTL4577,4,5,9628.22,4,1,1,6,hibernating
RTL2084,818,1,983.24,1,1,1,3,lost
RTL1680,150,4,31301.7,3,1,1,5,hibernating
RTL2927,834,1,6516.32,1,1,1,3,lost
RTL3577,98,2,1830428.28,3,1,4,8,at risk
RTL2046,112,2,21594.92,3,1,1,5,hibernating
